EPISODE,distance_traversed,mean_speed,std_speed,mean_track,std_track,reward_runn,fuel_start,fuel_end,fuel_consumed,rew_fuel
183,675044.6892844995,0.5171856339147723,0.11219651801041941,-0.10690429603875762,0.4158976651968595,677621.9,93.9991,92.8388,1.1603012,666165.620132283
184,722912.9963122902,0.4593663682884749,0.09310147716704498,0.1285753085942071,0.36416928636525087,678464.56,93.9991,93.0996,0.899498,926646.004221201
185,156305.96186656994,0.4600474504144142,0.13802497485741957,-0.030682546594004444,0.39633840930245606,676916.0,93.9991,93.4323,0.566803,688839.5916486642
186,147822.77982529,0.4528684193585415,0.13562033176301383,0.0665292720971764,0.3593083027813141,675369.9,93.9991,93.4471,0.55200195,702514.0820552921
187,372259.9121564299,0.49479578103851646,0.12331992614672668,-0.07842406737283127,0.4145344497886183,674928.7,93.9991,93.1753,0.82379913,719136.5957680962
188,149550.25336543005,0.45851837528156936,0.1393233572700664,0.0724373266712767,0.38401917706556843,673404.0,93.9991,93.455,0.5440979,710828.4027670011
189,157326.17972443003,0.4610818756508167,0.1373085885293077,-0.04140270580779234,0.4009408125450271,671920.06,93.9991,93.4398,0.5593033,699891.8172266083
190,545407.0996345698,0.5128413655788691,0.11695363338323769,-0.0953397023758108,0.39749528744514856,672177.8,93.9991,92.9678,1.0313034,699257.8639720144
191,654396.5291904296,0.5112913618336831,0.11224812899353064,-0.1585333671325827,0.4046541799430164,672675.6,93.9991,92.8967,1.1024017,696442.3048745276
192,154964.9018445701,0.4616817181175097,0.13930058202810458,0.11995504381013147,0.34178901857026245,671265.6,93.9991,93.4293,0.56980133,702963.81886949
193,969877.90297157,0.4790834626951096,0.09920427652537393,-0.007343556624416831,0.3472571850291492,672914.5,93.9991,92.7704,1.2286987,806667.921709369
194,637969.0983783598,0.4558025114878404,0.09429938653388135,0.04767310429759583,0.31149760307087343,673664.1,93.9991,93.1816,0.81749725,1001954.7647805309
195,678400.31240529,0.5069018461091153,0.11091263523864664,-0.11628480469276767,0.3781480216812043,674307.1,93.9991,92.8546,1.1445007,698724.7836397653
196,382593.6750274301,0.4972042071659308,0.12317362608811108,-0.016576842146860376,0.4174096717140723,673909.7,93.9991,93.1593,0.839798,709712.3646215798
197,369030.8898744297,0.49399731252421686,0.12339007826877511,-0.055079095624387266,0.4191351962954307,673444.0,93.9991,93.1916,0.80750275,720377.5377122554
198,378950.1182952902,0.4903041829526869,0.12172211716997952,-0.1250514997594144,0.3745996246000334,673106.94,93.9991,93.1932,0.8059006,752410.0689716004
199,157133.06876322004,0.4641115007005692,0.13892865670497886,0.028754316999188567,0.3770865136048539,671744.06,93.9991,93.4231,0.5759964,695373.1086210514
200,154836.09467857,0.4586615322468648,0.13741845923723367,-0.022262439185737466,0.4002102932316123,670348.1,93.9991,93.4394,0.5597,698886.5806270948
201,25157.350607359997,0.42164883852276247,0.1932975830864664,0.05981284938752651,0.4221287015047137,667808.94,93.9991,93.5564,0.44270325,355610.7464391452
202,144472.64110542997,0.4579524255695389,0.1396744728397959,0.038736611707409954,0.38105427485823784,666403.7,93.9991,93.4486,0.55049896,694903.0712576426
203,973991.1385624302,0.47566205601992073,0.09474834867055063,0.0799514517873629,0.32658360213949866,668027.9,93.9991,92.8536,1.1455002,871006.6101524055
204,146055.27895936,0.4612161682751227,0.1401526723397964,0.09676803588694848,0.36966416462818513,666625.8,93.9991,93.4283,0.5708008,666783.0421303768
205,635820.1971503599,0.45689225054437965,0.0946877004100444,-0.037150413791620776,0.29748750821919456,667405.9,93.9991,93.1656,0.8334961,992582.990945905
206,159087.61910550002,0.46113951437808515,0.13701726077995732,0.002994659415800387,0.3624848454771574,666138.0,93.9991,93.4179,0.58119965,696761.9554712041
207,157214.95834335996,0.4618912938721981,0.13790155157340658,-0.08585746123846445,0.40838038455926057,664806.6,93.9991,93.4181,0.5810013,669897.025876054
208,624760.0668404297,0.45511956941759024,0.09385303246109329,0.0014551704128112338,0.32521743795959573,665480.5,93.9991,93.1768,0.82229614,979759.554286373
209,916816.2794155006,0.5184909686352924,0.10533908640502383,-0.23778189424026933,0.3747714406675798,666551.3,93.9991,92.6379,1.3611984,654093.4242718539
210,382025.2411254301,0.49580868351689195,0.12333207903055816,-0.03197341312982059,0.409501856096843,666221.25,93.9991,93.1696,0.8294983,719602.8320593773
211,555135.6982035701,0.505446259303427,0.11520986319507784,-0.17024596683546542,0.3919029945543062,666461.75,93.9991,93.0143,0.98480225,728274.3627174884
212,564874.9828672898,0.5136052352990642,0.11586422151504606,-0.08152839934258717,0.4054262662304445,666709.1,93.9991,92.9652,1.0338974,695570.9008536333
213,148747.14917242998,0.46215078376613555,0.1399711874384109,-0.013299694146906722,0.3829374106101125,665380.0,93.9991,93.4367,0.5624008,679732.7008831609
214,1052015.2052084308,0.5193279317539733,0.10308024610350298,-0.15002729483947122,0.3986523622773389,666807.7,93.9991,92.5232,1.4758987,658806.2924091154
215,703183.7356184296,0.4581232471146921,0.09522036439951964,0.16051278025907284,0.3091821799936512,667614.25,93.9991,93.0804,0.9187012,915450.4256673033
216,1589777.7207932898,0.49709219332578286,0.09305076817931668,-0.025296201399843607,0.4099689110293024,670043.8,93.9991,92.3041,1.6949997,704914.2090570392
217,576798.0382634304,0.5016033177834102,0.11439830731230449,-0.0880269421643411,0.40479259148314484,670352.94,93.9991,92.9766,1.0224991,721212.9835840611
218,656895.7484184301,0.5185607767449028,0.11410066399849329,-0.08638429943703227,0.3960395200408054,670847.7,93.9991,92.7927,1.206398,645482.5791470777
219,1342929.06873857,0.5298966207452541,0.09743142850302428,-0.05141569874338545,0.435306510163562,672621.4,93.9991,92.2668,1.7322998,612512.8614197088
220,649401.0468753603,0.5162349788810013,0.11345896066529057,0.02113526226391762,0.3591100111911844,673181.44,93.9991,92.8205,1.1785965,675717.9433201184
221,1367688.9545154306,0.526557156588296,0.0975765451877894,-0.04602185381573942,0.4148734399074588,675078.75,93.9991,92.2983,1.700798,643452.7781534115
222,922075.5421572898,0.5235959956766807,0.10528269548232244,-0.07126471550349753,0.41414723976269435,676065.8,93.9991,92.5823,1.4168015,631840.6559456774
223,667963.9204993597,0.5090035925604772,0.11193779159919402,-0.07997625037648484,0.4349201146249649,676485.1,93.9991,92.8883,1.1108017,693182.0182212486
224,930273.0779454302,0.5181326294113354,0.10553221298439244,-0.06635386806355802,0.4157085507326531,677551.9,93.9991,92.6589,1.3402023,683849.8080803138
225,668963.3917124297,0.509199142759565,0.11160078072863756,-0.09764732883619079,0.4168280068342889,677994.0,93.9991,92.881,1.118103,695343.7789487961
226,153539.82908035995,0.4621593926300211,0.13985208327517648,0.10288605584849884,0.3794056297350583,676725.8,93.9991,93.4314,0.56770325,687183.3604547642
227,554747.6486424298,0.5065439829076543,0.11562606960716273,0.031827588157411615,0.41576042680559255,676869.06,93.9991,92.9712,1.0279007,690135.4004856352
228,152183.85839250003,0.46016472195240066,0.13892991903338642,0.14002198483425532,0.3797677428937377,675593.4,93.9991,93.436,0.5631027,683250.9110937505
229,1021107.8576445003,0.5207117693597507,0.10338310204316178,-0.1321072873090815,0.3987456622344036,676798.8,93.9991,92.5871,1.4120026,674820.768451484
230,569511.9663755704,0.5041283702837871,0.11435265649980643,-0.10170894306349126,0.408014762947208,676973.2,93.9991,92.978,1.0211029,702260.6276160183
231,737232.7142612203,0.4619916151781964,0.09423555170379821,0.047296668028948156,0.327316157323013,677775.8,93.9991,93.0594,0.93969727,918569.0128538918
232,158010.4893554301,0.46195766565426594,0.13889276760306282,-0.03018662332613983,0.41938331171982257,676539.0,93.9991,93.4328,0.56629944,687960.8558496257
233,661046.56361943,0.5106321457735498,0.11206560348328799,-0.04419446648052423,0.36725568473349784,677096.0,93.9991,92.9083,1.0907974,739706.286139493
234,715773.47604257,0.46213600934601073,0.09497698921584356,0.03885074841288093,0.31467161452415204,677899.8,93.9991,93.0795,0.91960144,941703.0166776902
235,573087.88608829,0.5082752823864682,0.11506773127634642,-0.12178052417569296,0.3994219385785764,678120.25,93.9991,92.9784,1.0206985,715114.314541209
236,154447.74537129008,0.4728956104462771,0.14305998819196636,-0.04605243391253882,0.3800145262773439,676934.2,93.9991,93.4102,0.5888977,674178.0066476695
237,599029.8089334304,0.45887022023713336,0.09724907414155345,0.027811113495804184,0.3208648464227186,677395.1,93.9991,93.1773,0.82180023,957216.2378672148
238,148263.82869522,0.45900417720756403,0.13888789148813435,0.10731651532594838,0.37526724862966193,676157.5,93.9991,93.45,0.5491028,694958.7662897614
239,373964.8639052901,0.504120555737771,0.12493590857033457,-0.14544823839988366,0.3892191905779056,675788.6,93.9991,93.156,0.8431015,696979.8754741868
240,1513288.6100654285,0.5254591201055229,0.09674335891095337,-0.08852991147805477,0.42795845024014006,677700.06,93.9991,92.1869,1.8122025,627109.5961610349
241,906757.2996074305,0.5153289866772001,0.10557027575479647,-0.09758834546478565,0.3933311924374152,678677.44,93.9991,92.6975,1.3015976,702391.9468222706
242,155921.75058343005,0.45876993564776253,0.1368105483554279,0.1822636866527146,0.3900290514495322,677456.56,93.9991,93.4435,0.555603,687551.2563711569
243,637089.3732643597,0.5090580822001146,0.11315547311041624,-0.06013231669495879,0.4560557211378961,677689.8,93.9991,92.8954,1.1036987,665369.5344918676
244,395346.6557272904,0.47461309978439853,0.11556202729425682,-0.029209397168579405,0.4109319137570741,677439.44,93.9991,93.2176,0.78150177,788679.7107501256
245,633512.9998822898,0.45439893027642564,0.09280551887892505,0.013144169552868838,0.3194096243606399,677991.2,93.9991,93.1646,0.8345032,974439.9715637427
246,679787.9864584296,0.5075455469710722,0.11119080228311756,-0.12949074162464155,0.43774304556589444,678345.3,93.9991,92.8721,1.1269989,679208.1785864155
247,274831.31851736,0.484008724455186,0.1348924650866253,0.038351203228185485,0.3884875821605396,677679.75,93.9991,93.1266,0.87249756,588299.9537300735
248,574652.1350015,0.504293736961395,0.11445727550195017,-0.1883667104533771,0.40391775568068894,677876.25,93.9991,92.9823,1.0167999,714605.8877648589
249,676649.8725464295,0.5115474532273248,0.11139997995199975,-0.17287304606015422,0.37784339698457853,678345.7,93.9991,92.8363,1.162796,683903.353656196
250,724173.5385592902,0.46048749281943524,0.09426707934910254,-0.008240060661908879,0.2973022053381133,679140.75,93.9991,93.1033,0.8957977,980035.4877394052
251,641886.6633612898,0.4528510621531719,0.09161624630542975,0.057912726122402974,0.30636133606049554,679710.06,93.9991,93.1711,0.8280029,993485.915853803
252,918938.5641034298,0.522885869206439,0.10533444505462511,-0.14425091238017343,0.3859739763714715,680610.1,93.9991,92.6175,1.3815994,656794.7612191505
253,662490.7118185702,0.507893271536718,0.11157183189885643,-0.06597380814764171,0.42376902073233147,680970.0,93.9991,92.8842,1.1148987,692449.5879558484
254,633591.8994566401,0.4556743980353358,0.09500540135428964,0.16252229370360693,0.3086926148135293,681407.56,93.9991,93.1456,0.85350037,928579.8414716758
255,611244.2690364297,0.4600933937330445,0.09737706518026369,-0.0005779396570962682,0.3156673495442795,681911.1,93.9991,93.1562,0.84290314,961343.2738885072
256,147699.93190842995,0.472478751408372,0.14484631755087957,-0.027381965242500597,0.3609624486308835,680779.4,93.9991,93.4185,0.5805969,673545.9310252701
257,602878.2659464297,0.4619373467392806,0.09891430466808147,0.017878706377670445,0.2899302259281532,681286.9,93.9991,93.1537,0.84539795,960164.0415980897
258,675787.5699022904,0.5115738156054055,0.11155920542287365,-0.13747819133363115,0.418189763022872,681636.94,93.9991,92.8694,1.1296997,683321.7658862026
259,732506.0413245698,0.4605212197317816,0.0933703877999328,0.01697187963873148,0.3567891218560408,682290.56,93.9991,93.0817,0.91739655,928263.9849384007
260,722336.89380922,0.4672382505417154,0.09811177242628726,0.09868755751127135,0.3198665384810779,682982.75,93.9991,93.0292,0.96990204,889735.0954603858
261,925468.3344554298,0.5151316115257962,0.10604457330530488,-0.15014236449313006,0.3919070925848815,683881.1,93.9991,92.6984,1.3006973,706047.9412792757
262,618404.7420595001,0.4547697559778242,0.09414709901343193,0.08540250696894917,0.30093042941792236,684339.5,93.9991,93.184,0.8151016,986902.2852365862
263,375102.07716643007,0.49904677629951194,0.12405075006536713,-0.08839643555993755,0.41713944588601576,683991.44,93.9991,93.1613,0.8377991,707160.9968678043
264,626437.94213643,0.45153894760177804,0.0932571595890476,0.12564586561397034,0.2965996238006132,684459.44,93.9991,93.2126,0.786499,1027344.20458042
265,364188.0542412902,0.4903878531925588,0.12428635473063812,-0.05857692577034956,0.4348419849641358,684043.7,93.9991,93.2001,0.798996,718240.081817342
266,734602.75354536,0.4621973835996966,0.09429162558457689,-0.06623266837507319,0.33577620159629606,684720.56,93.9991,93.0654,0.93370056,926181.2702413087
267,743948.30415536,0.4527822196382723,0.0879436204253433,-0.044576837287909905,0.3351889548660949,685401.0,93.9991,93.1309,0.8682022,998704.6285311612
268,143289.40460343004,0.4563838255721873,0.13930372465700375,-0.04627546647052262,0.3993626112841918,684253.8,93.9991,93.4535,0.5456009,690621.403034975
269,745189.92225343,0.46161713117199216,0.0941849907196551,0.03822690365790187,0.3351658489308143,684965.56,93.9991,93.0855,0.9135971,959311.831125587
270,150826.51188257,0.4581965020917795,0.13940183092317746,0.005141912513907161,0.3777083685243198,683881.75,93.9991,93.4386,0.5605011,698032.8773291452
271,150922.2380954299,0.45744008983121565,0.1374331397933214,0.07664354841626146,0.36403899523856237,682819.25,93.9991,93.454,0.54509735,724416.8821560523
272,377855.1936255703,0.493810181406118,0.12276823474691541,-0.1037270690078675,0.3831541347768653,682542.0,93.9991,93.1879,0.811203,748440.1617871348
273,366748.74490329006,0.5037562169427362,0.12558172344090496,-0.16329276850599733,0.40205074316242234,682144.6,93.9991,93.1446,0.8544998,671339.9232876063
274,2089575.6639934303,0.5361816541608916,0.08888292179990594,-0.16051882619009833,0.38529697582268235,684590.56,93.9991,91.8616,2.137497,633811.5288986409
275,1364248.54600743,0.5235637962053328,0.09777263363254915,-0.046818264448408455,0.4089724910467809,686084.6,93.9991,92.327,1.6720963,656034.0542701273
276,636618.0257214998,0.45553745618214303,0.09413382578999724,0.05355294279934242,0.28452970906254993,686615.44,93.9991,93.1687,0.83039856,1003274.7597013549
277,739093.53802922,0.4627383938732202,0.09489619566523183,-0.013847430650500602,0.35298365864007286,687250.06,93.9991,93.0809,0.91819763,939930.6114056252
278,2118638.79851343,0.5315561278745747,0.08980120949853217,-0.20729271356962417,0.38397344568498465,689580.3,93.9991,91.8736,2.1255035,629207.1514323003
279,738915.9644072893,0.46379847576089644,0.09508421085834357,-0.05889637435974784,0.3819195914339794,690116.06,93.9991,93.0593,0.93979645,893369.3658941018
280,648643.9117494998,0.5086481322595063,0.11237691131189917,-0.06682757261526936,0.42974442266956536,690355.0,93.9991,92.9472,1.0519028,719895.5171340936
281,1052244.1498244302,0.5185210360429988,0.1026080247489824,-0.10133805574695728,0.3877037028970147,691420.3,93.9991,92.5724,1.4266968,694453.8612045621
282,2700905.5188962906,0.4961613648915481,0.08398097308497203,-0.052072722871275075,0.38047807615093954,694577.0,93.9991,91.9939,2.0052032,790327.2406981187
283,1036093.3622911504,0.5206539732229299,0.10324243318964411,-0.15931988357434188,0.38996564710647713,695519.5,93.9991,92.5513,1.4477997,664625.8695647926
284,559665.9020014298,0.5075154596573805,0.11565714201286448,-0.012435145516650146,0.38143755156131903,695651.25,93.9991,92.9973,1.0018005,731750.4539995467
285,650830.8312785701,0.5090582030024692,0.11236834750287934,-0.11886653345801047,0.40577299316957743,695910.06,93.9991,92.9045,1.0945969,703155.5756163422
286,157529.92533457003,0.46166390058867496,0.13870034550140942,0.010363301740790979,0.4015479094226513,694871.2,93.9991,93.4327,0.5663986,702244.4253514837
287,558320.99813257,0.5116939173155015,0.11588345696483929,-0.15782456230171907,0.38038938483627943,694968.56,93.9991,92.9936,1.0055008,718963.6311247818
288,683572.1823505,0.4921338292288145,0.10914844900349899,-0.08805557013259241,0.39676753916346397,695359.06,93.9991,92.9311,1.0680008,756383.1857205943
289,654974.1888632904,0.515519739170083,0.11287438712245834,-0.11719282206327639,0.3942926446802296,695625.06,93.9991,92.8765,1.1225967,688135.6059930541
290,738703.1125134303,0.4596450258572226,0.09258970619710484,0.1009811340403492,0.3069879523510154,696235.94,93.9991,93.0569,0.9421997,926962.3906209073
291,93959.06421021999,0.4592358174357509,0.15917532802372794,0.08712722973976128,0.33806676813691927,694953.5,93.9991,93.4127,0.5864029,548700.3058454976
292,385466.71390263975,0.49141831308145534,0.12153002221752474,-0.07508640248715034,0.4012503748194189,694636.6,93.9991,93.1807,0.8183975,735717.915413547
293,655714.31809243,0.509297012125457,0.11191776453436764,-0.072223626999976,0.37282795837875965,694995.4,93.9991,92.8846,1.114502,717912.3076222659
294,2548064.2872792217,0.5329961765653548,0.08629140146584474,-0.11492311202302134,0.3977283403685607,697660.6,93.9991,91.7296,2.2695007,652677.4210256118
295,669894.5442192903,0.5135325474300566,0.11460699307244666,-0.036891275616707624,0.40068944974251053,697963.25,93.9991,92.8668,1.1323013,695255.5136501412
296,381209.7125585698,0.49218068172414187,0.12295210355607904,-0.02090582844121234,0.42349830658456167,697632.7,93.9991,93.1907,0.808403,741951.0246174017
297,367933.10328343016,0.49960264272444305,0.12560584597238778,-0.04275816759505652,0.35594356418759127,697352.94,93.9991,93.1708,0.8283005,741602.0910386769
298,2243994.9275774327,0.463382526910697,0.07208634228441879,-0.03056703007650903,0.31258651657919184,700003.5,93.9991,92.4983,1.5008011,992711.9193721813
299,664216.4927054297,0.5168705557658293,0.11227279655049331,-0.08205665133723947,0.3952110359476021,700275.3,93.9991,92.8503,1.1487961,680311.4983128327
300,2137050.4188864296,0.5319280832551666,0.08897517460785685,-0.11064569186653417,0.41737146760484123,702403.44,93.9991,91.8307,2.168396,618354.68272381
301,377950.9602334298,0.4972938681942142,0.1273416253339241,0.034077644910072334,0.4201383604605643,702039.75,93.9991,93.1495,0.84960175,697457.685394656
302,663488.5918692901,0.5102168214343639,0.1118685690974692,-0.06482182984228856,0.4164626550573193,702267.75,93.9991,92.8805,1.1185989,689371.9593686368
303,2651314.3133334285,0.5194244617366948,0.08715850962058214,-0.1280122909915772,0.39850646502951126,704903.0,93.9991,91.7657,2.2333984,673138.190189576
304,922643.0784893614,0.5240887844124704,0.10539570662188434,-0.08608242659526262,0.38338606563210914,705648.25,93.9991,92.6415,1.3575974,686654.712195726
305,156598.07736643,0.4616300684817086,0.1384253664975098,0.10109816744966661,0.4014716153644921,704611.3,93.9991,93.4277,0.5714035,679643.5285876219
306,1591737.8055143596,0.4918557523499877,0.09127693823222852,-0.021914660240450825,0.39108920364173916,706268.56,93.9991,92.4388,1.5603027,777665.4685033511
307,377275.33256256994,0.49651241031425286,0.12341530631412329,-0.04541639330235716,0.4486643688550395,705853.06,93.9991,93.1715,0.8275986,698767.4315485965
308,671745.04082343,0.5083414388748777,0.11164103451590766,-0.030950708345877573,0.378064781773687,706191.3,93.9991,92.8981,1.1009979,736041.901922363
309,1041285.8084655696,0.519976340649649,0.10378064900771874,-0.10564854456683834,0.36123558915508813,707114.8,93.9991,92.5769,1.4222031,697839.2859544784
310,732248.1839075699,0.4626188318068385,0.09499477643591771,0.04104856189510542,0.32318868888346053,707664.5,93.9991,93.0702,0.9289017,945285.3664140246
311,1387110.2639774303,0.4926853070400251,0.10095475038314046,-0.09967043666153812,0.35111952635298393,709108.94,93.9991,92.3912,1.6079025,720403.1206983606
312,156300.96457242998,0.46202083665812976,0.13915522635670552,0.04787832866665594,0.4275889834474388,708080.0,93.9991,93.4295,0.56960297,679500.0572314952
313,149391.01864242996,0.4527908259423766,0.13583329049449153,0.07187872663808566,0.4425783969409293,707002.3,93.9991,93.4661,0.53299713,693614.9012760917
314,921316.8273844998,0.5171696481704128,0.10559234780101523,-0.10393812855140129,0.4058018402657157,707653.9,93.9991,92.6881,1.310997,695837.3694212923
315,643245.06494757,0.5088769411931656,0.1135092420061663,-0.07278181893881992,0.39952672641997306,707841.8,93.9991,92.923,1.0761032,712804.4314565125
316,904247.1326775702,0.5225939467607782,0.10638227170072195,-0.069905584895924,0.37633562412850124,708523.94,93.9991,92.6788,1.3202972,699904.9539571297
317,564222.1500152202,0.5068694694295203,0.11519069583844085,-0.03454960558125056,0.4034414834315557,708577.9,93.9991,93.0096,0.98950195,733383.3363772656
318,1018219.01502136,0.5199986048844791,0.10323968182735671,-0.16610937941541734,0.37363462427496824,709387.75,93.9991,92.5705,1.4285965,676837.4259931823
319,145726.76174736,0.47240921022113247,0.1448840996657655,0.015823150404603845,0.39698946351227343,708365.8,93.9991,93.412,0.58709717,651288.7641318158
320,367093.94593129004,0.49457157529306484,0.12394822860588942,-0.061684262949723186,0.4467829474572226,707947.4,93.9991,93.1895,0.80960083,709044.770809949
321,151827.25416356997,0.47300676556944776,0.14443813966577468,-0.10018963948597462,0.39119168914644786,706954.5,93.9991,93.3956,0.60350037,643304.110800682
322,568729.8786994299,0.5070689893079804,0.11539594820472827,-0.03160796036277725,0.3445028751641935,707144.0,93.9991,93.011,0.98809814,777423.9300934774
323,1017522.6132334302,0.5170058175160807,0.10346476839400837,-0.0034393558265954287,0.4051562021280972,707934.75,93.9991,92.5993,1.3998032,688198.1805074838
324,1054646.3255474311,0.5258839116767366,0.10239165760418824,-0.16399749842370717,0.4142703142060659,708673.7,93.9991,92.5283,1.4708023,644605.3759382508
325,1051547.6878844304,0.5175048157213763,0.10322072246672681,-0.04407871436650969,0.39676346442361876,709511.9,93.9991,92.5547,1.444397,679818.0932520174
326,662256.1593594303,0.5185143779853291,0.1125883737800044,-0.08241513009267137,0.4244985441339801,709690.44,93.9991,92.8729,1.1261978,681845.6658408551
327,640592.9689985702,0.4549856841041261,0.09324571693601881,0.025876704905499263,0.29855851912455805,710067.44,93.9991,93.1638,0.83529663,997674.1066004068
328,568009.3044245002,0.5145697776211113,0.11577892465447986,-0.11947235367423169,0.41012120893217135,710074.4,93.9991,92.9796,1.0195007,698728.3123788105
329,2147611.4657005686,0.5327041002222258,0.089065461868623,-0.1661496171224809,0.4040500134748715,712015.4,93.9991,91.8488,2.150299,628100.7692094545
330,2257065.1576732206,0.49039432975363934,0.08627554221828322,0.01100972651344838,0.38895447812401257,714221.3,93.9991,92.204,1.7950974,803396.7339221691
331,151265.00737342998,0.47053529606770134,0.14430774613912775,0.10994709152955472,0.37954494906115654,713226.44,93.9991,93.4002,0.59889984,641050.2254340738
332,695960.7380494297,0.4761998549113448,0.10248715717394714,0.11066755311662958,0.37416062381842174,713538.5,93.9991,93.0186,0.98049927,833390.7846258009
333,660528.51452043,0.5091638550521712,0.1134837806013878,-0.07843332076100287,0.4282734570738531,713687.94,93.9991,92.9016,1.097496,695623.1362214448
334,763504.03545343,0.44892516031839036,0.08477006615249566,0.06444722097387562,0.33976262983574756,714147.7,93.9991,93.1369,0.8621979,1006378.6703829573
335,630376.1675994999,0.4541666316977389,0.09325828872374183,0.0021173938436648506,0.2921267413867176,714491.06,93.9991,93.2042,0.794899,1043546.041358999
336,30731.990294499996,0.38460174355750515,0.15481337210885085,0.16764217880082247,0.3763767167718581,712904.0,93.9991,93.6699,0.32920074,545743.5737559589
337,1717442.1694554298,0.4672359294953244,0.0793162445266941,-0.14426287508974067,0.3708522653062262,714495.1,93.9991,92.6464,1.3526993,924606.4298546729
338,721541.58896543,0.4619853066977834,0.09536280305767876,-0.019051160872207748,0.3522689078403743,714925.75,93.9991,93.0768,0.92230225,932965.621029838
339,849832.6081034301,0.531298395271193,0.11979504219603283,-0.1338035269170356,0.41236486929327537,715394.6,93.9991,92.5295,1.4695969,594958.6053068059
340,658106.5426853604,0.5277743474332895,0.11287628396418876,-0.16972438811203677,0.37811970654169813,715558.7,93.9991,92.8329,1.1661987,661415.722471575
341,658892.6491034308,0.5096698249039595,0.11331826992010213,-0.02417995363138478,0.39312390980493794,715770.25,93.9991,92.9177,1.081398,728598.3531161044
342,654472.0831015696,0.5146726904858382,0.11259119192375867,-0.040970366345607634,0.36404183198029544,716024.2,93.9991,92.9135,1.0856018,739562.9468098735
343,659050.3880594299,0.5108978483066755,0.11213871487411446,-0.09411720118549159,0.3998180555190059,716245.3,93.9991,92.9202,1.0789032,734166.9673511316
344,368885.85463136004,0.4940514089440223,0.12399685701731038,0.0515008962707154,0.3997728237382913,715875.4,93.9991,93.2013,0.79779816,737796.6589665158
345,733439.5703862899,0.45958934575999805,0.0928364659649191,0.024555767557545995,0.32952323910958653,716324.1,93.9991,93.1055,0.89360046,974872.9502993864
346,374723.04675042996,0.4966328579558225,0.12407479834288503,0.02399079273229525,0.46666558402076097,715900.44,93.9991,93.1821,0.81700134,696809.7943081316
347,373518.42561729,0.495988136626503,0.12348713182304176,-0.04905381747386703,0.3980152030528524,715552.9,93.9991,93.1856,0.81349945,731355.8092549919
348,155522.08994749995,0.4612799467595948,0.13803034461858588,-0.03791463554293906,0.34645445504088,714660.2,93.9991,93.4426,0.5565033,725980.9167724487
349,1051760.3181614298,0.5198715919821643,0.10274320422907922,-0.14561485704572494,0.39799066793117654,715380.25,93.9991,92.581,1.4180984,681677.4493644448
350,669820.2932814299,0.5165897545288852,0.11308275574788008,-0.10984073450618999,0.3930589945624136,715596.25,93.9991,92.8871,1.1119995,711515.0729359576
351,153470.96305943004,0.4576723645519227,0.1368749988225188,0.00503111826921148,0.36082455768675314,714691.2,93.9991,93.4497,0.5494003,722620.2514602498
352,1040538.2252595,0.5209294917948654,0.10326931597285915,-0.024287923385864198,0.4029790989466841,715413.5,93.9991,92.5525,1.4466019,670301.9224382977
353,663049.12262936,0.5098216492935193,0.11190786283298475,-0.03575885268876812,0.40486815596829284,715615.0,93.9991,92.9089,1.0902023,721654.7804510241
354,643029.2181834301,0.5108603048051344,0.1127532092376426,-0.0647335247670174,0.4037600602723599,715769.6,93.9991,92.9174,1.0817032,712304.8246556735
355,153682.63998043005,0.46522153268423644,0.1407671024299018,0.1200742101310215,0.3604916802031227,714861.7,93.9991,93.4338,0.5653,694401.3715410606
356,574748.4583094298,0.5073669001536529,0.11479881892188555,-0.08211600092665254,0.4105766983012133,714904.06,93.9991,92.9913,1.0077972,724330.7821140611
357,654178.1863472201,0.5107638038932297,0.11248982464337762,-0.06342688643527611,0.4120891521191537,715086.94,93.9991,92.8914,1.1076965,704498.2014687001
358,663129.7052785697,0.5188978145238915,0.11243196065644231,-0.09134676363530161,0.38754359213859935,715287.75,93.9991,92.8796,1.1194992,703153.7409871999
359,1084939.38982243,0.48312952300690487,0.09593860602152678,0.012490578893649556,0.3412407309793474,716218.3,93.9991,92.7871,1.211998,866581.5336749267
360,157248.60962757003,0.4619138168630925,0.1381164000017564,0.10443209241430156,0.41958459816974547,715300.0,93.9991,93.4363,0.56279755,683564.4238397229
361,149684.25878056997,0.49333716493016816,0.15018067967351603,-0.19142683369315805,0.4392000288271682,714300.6,93.9991,93.3617,0.63739777,554625.2379630227
362,377559.65969635977,0.49412963549495037,0.12431394524407206,-0.001963714548288443,0.42865983235717187,713960.06,93.9991,93.1755,0.82360077,717190.0620822839
363,910682.4816094999,0.4830049477828879,0.11116024998684493,0.0487936260999532,0.29397224936084726,714741.8,93.9991,92.7322,1.2668991,788156.060888985
364,157673.13634029005,0.45962372145747005,0.13680005317715702,0.03909562617751225,0.42130118775664366,713844.8,93.9991,93.4254,0.57369995,675137.6452277182
365,141201.16059843,0.4907683926696628,0.15149161673583555,-0.16487808159604123,0.44508677703685834,712853.0,93.9991,93.3746,0.62449646,561800.5849627167
366,156070.08594643002,0.4603355549045464,0.13749020446962415,0.08081837217831075,0.34701166732449085,712007.9,93.9991,93.4372,0.5618973,716661.4645043571
367,571451.5089582901,0.5047987383707906,0.11593522360128482,-0.08533552578819102,0.3964288512694428,712073.06,93.9991,93.0157,0.98339844,748428.192265312
